Log file open, 02/06/23 15:35:13
[2023.02.06-20.49.04:101][928]LogTemp: Warning: RampVector X=6.492 Y=0.359 Z=0.946    delta X=6.255 Y=0.330 Z=1.784      velocity X=472.182 Y=25.972 Z=77.978
[2023.02.06-20.49.04:114][929]LogTemp: Warning: RampVector X=6.116 Y=0.371 Z=0.892    delta X=5.916 Y=0.346 Z=1.626      velocity X=473.845 Y=28.649 Z=76.306
[2023.02.06-20.49.04:129][930]LogTemp: Warning: RampVector X=7.195 Y=0.480 Z=1.051    delta X=6.985 Y=0.452 Z=1.851      velocity X=471.266 Y=30.962 Z=96.914
[2023.02.06-20.49.04:141][931]LogTemp: Warning: RampVector X=6.159 Y=0.443 Z=0.900    delta X=6.004 Y=0.422 Z=1.521      velocity X=476.119 Y=34.120 Z=75.788
[2023.02.06-20.49.04:154][932]LogTemp: Warning: RampVector X=5.993 Y=0.448 Z=0.291    delta X=5.727 Y=0.411 Z=1.394      velocity X=481.697 Y=35.772 Z=40.334
[2023.02.06-20.49.04:168][933]LogTemp: Warning: RampVector X=6.157 Y=0.487 Z=0.293    delta X=5.905 Y=0.451 Z=1.382      velocity X=483.175 Y=38.086 Z=33.557
[2023.02.06-20.49.04:183][934]LogTemp: Warning: RampVector X=7.721 Y=0.651 Z=0.368    delta X=7.433 Y=0.609 Z=1.667      velocity X=483.910 Y=40.645 Z=35.108
[2023.02.06-20.49.04:195][935]LogTemp: Warning: RampVector X=6.081 Y=0.534 Z=0.281    delta X=5.879 Y=0.504 Z=1.245      velocity X=483.711 Y=42.163 Z=48.175
[2023.02.06-20.49.04:209][936]LogTemp: Warning: RampVector X=7.182 Y=0.658 Z=0.333    delta X=6.967 Y=0.624 Z=1.408      velocity X=486.099 Y=44.381 Z=32.526
[2023.02.06-20.49.04:221][937]LogTemp: Warning: RampVector X=5.858 Y=0.552 Z=0.244    delta X=5.700 Y=0.526 Z=1.086      velocity X=487.055 Y=45.784 Z=30.352
[2023.02.06-20.49.04:233][938]LogTemp: Warning: RampVector X=5.974 Y=0.578 Z=0.231    delta X=5.827 Y=0.553 Z=1.055      velocity X=486.668 Y=46.694 Z=47.651
[2023.02.06-20.49.04:246][939]LogTemp: Warning: RampVector X=5.285 Y=0.522 Z=0.142    delta X=5.159 Y=0.500 Z=0.886      velocity X=489.026 Y=48.129 Z=25.349
[2023.02.06-20.49.04:258][940]LogTemp: Warning: RampVector X=5.574 Y=0.562 Z=0.018    delta X=5.435 Y=0.537 Z=0.887      velocity X=489.971 Y=49.168 Z=20.084
[2023.02.06-20.49.04:272][941]LogTemp: Warning: RampVector X=8.203 Y=0.849 Z=-0.162    delta X=7.991 Y=0.809 Z=1.234      velocity X=490.760 Y=50.485 Z=12.638
[2023.02.06-20.49.04:286][942]LogTemp: Warning: RampVector X=7.001 Y=0.730 Z=-0.263    delta X=6.831 Y=0.696 Z=0.963      velocity X=491.500 Y=51.080 Z=-6.255
[2023.02.06-20.49.04:300][943]LogTemp: Warning: RampVector X=6.944 Y=0.736 Z=-0.296    delta X=6.795 Y=0.705 Z=0.881      velocity X=492.339 Y=51.990 Z=-7.925
[2023.02.06-20.49.04:315][944]LogTemp: Warning: RampVector X=6.634 Y=0.712 Z=-0.297    delta X=6.511 Y=0.685 Z=0.771      velocity X=493.052 Y=52.551 Z=6.077
[2023.02.06-20.49.04:328][945]LogTemp: Warning: RampVector X=6.919 Y=0.746 Z=-0.321    delta X=6.808 Y=0.720 Z=0.734      velocity X=493.349 Y=53.120 Z=-18.839
[2023.02.06-20.49.04:351][946]LogTemp: Warning: RampVector X=11.029 Y=1.210 Z=-0.528    delta X=10.881 Y=1.172 Z=1.051      velocity X=494.129 Y=53.989 Z=-8.689
[2023.02.06-20.49.04:369][947]LogTemp: Warning: RampVector X=8.775 Y=0.973 Z=-0.420    delta X=8.692 Y=0.949 Z=0.677      velocity X=494.700 Y=54.566 Z=-2.372
[2023.02.06-20.49.04:381][948]LogTemp: Warning: RampVector X=5.929 Y=0.670 Z=-0.876    delta X=5.852 Y=0.644 Z=0.371      velocity X=495.139 Y=55.174 Z=-17.275
[2023.02.06-20.49.04:398][949]LogTemp: Warning: RampVector X=8.385 Y=0.951 Z=-1.239    delta X=8.298 Y=0.916 Z=0.448      velocity X=491.284 Y=55.618 Z=-67.477
[2023.02.06-20.49.04:421][950]LogTemp: Warning: RampVector X=10.121 Y=1.158 Z=-1.495    delta X=10.049 Y=1.121 Z=0.402      velocity X=493.009 Y=56.138 Z=-55.409
[2023.02.06-20.49.04:431][951]LogTemp: Warning: RampVector X=6.445 Y=0.741 Z=-0.952    delta X=6.422 Y=0.722 Z=0.147      velocity X=493.804 Y=56.429 Z=-50.761
[2023.02.06-20.49.04:442][952]LogTemp: Warning: RampVector X=5.808 Y=0.669 Z=-0.858    delta X=5.798 Y=0.653 Z=0.072      velocity X=491.738 Y=56.560 Z=-69.740
[2023.02.06-20.49.04:454][953]LogTemp: Warning: RampVector X=5.164 Y=0.596 Z=-0.763    delta X=5.163 Y=0.584 Z=0.016      velocity X=494.719 Y=56.700 Z=-44.717
[2023.02.06-20.49.04:467][954]LogTemp: Warning: RampVector X=5.448 Y=0.630 Z=-0.805    delta X=5.454 Y=0.618 Z=-0.029      velocity X=491.767 Y=56.826 Z=-70.239
[2023.02.06-20.49.04:480][955]LogTemp: Warning: RampVector X=7.476 Y=0.868 Z=-1.105    delta X=7.492 Y=0.854 Z=-0.106      velocity X=492.647 Y=57.062 Z=-63.527
[2023.02.06-20.49.04:493][956]LogTemp: Warning: RampVector X=6.439 Y=0.750 Z=-0.962    delta X=6.462 Y=0.740 Z=-0.172      velocity X=492.362 Y=57.240 Z=-65.225
[2023.02.06-20.49.04:506][957]LogTemp: Warning: RampVector X=5.876 Y=0.695 Z=-1.480    delta X=5.925 Y=0.680 Z=-0.221      velocity X=488.019 Y=57.221 Z=-91.588
[2023.02.06-20.49.04:516][958]LogTemp: Warning: RampVector X=5.615 Y=0.665 Z=-1.415    delta X=5.671 Y=0.652 Z=-0.267      velocity X=482.190 Y=57.033 Z=-117.887
[2023.02.06-20.49.04:535][959]LogTemp: Warning: RampVector X=7.785 Y=0.925 Z=-1.961    delta X=7.872 Y=0.910 Z=-0.446      velocity X=484.269 Y=57.298 Z=-107.954
[2023.02.06-20.49.04:552][960]LogTemp: Warning: RampVector X=7.212 Y=0.859 Z=-1.817    delta X=7.304 Y=0.848 Z=-0.512      velocity X=487.439 Y=57.536 Z=-91.131
[2023.02.06-20.49.04:570][961]LogTemp: Warning: RampVector X=11.060 Y=1.319 Z=-2.787    delta X=11.216 Y=1.305 Z=-0.925      velocity X=481.811 Y=57.369 Z=-115.592
[2023.02.06-20.49.04:584][962]LogTemp: Warning: RampVector X=5.476 Y=0.654 Z=-1.380    delta X=5.559 Y=0.650 Z=-0.570      velocity X=484.094 Y=57.523 Z=-103.330
[2023.02.06-20.49.04:599][963]LogTemp: Warning: RampVector X=6.036 Y=0.721 Z=-1.521    delta X=6.130 Y=0.718 Z=-0.685      velocity X=442.780 Y=52.908 Z=-111.562
[2023.02.06-20.49.04:613][964]LogTemp: Warning: RampVector X=6.494 Y=0.776 Z=-1.636    delta X=6.596 Y=0.773 Z=-0.812      velocity X=399.604 Y=47.749 Z=-100.684
[2023.02.06-20.49.04:626][965]LogTemp: Warning: RampVector X=4.611 Y=0.560 Z=-1.660    delta X=4.750 Y=0.558 Z=-0.649      velocity X=369.233 Y=44.120 Z=-93.032
[2023.02.06-20.49.04:639][966]LogTemp: Warning: RampVector X=4.358 Y=0.529 Z=-1.569    delta X=4.491 Y=0.528 Z=-0.660      velocity X=335.672 Y=40.746 Z=-120.851
[2023.02.06-20.49.04:652][967]LogTemp: Warning: RampVector X=4.460 Y=0.541 Z=-1.606    delta X=4.599 Y=0.542 Z=-0.724      velocity X=306.348 Y=37.186 Z=-110.294
[2023.02.06-20.49.04:664][968]LogTemp: Warning: RampVector X=3.218 Y=0.391 Z=-1.159    delta X=3.319 Y=0.392 Z=-0.561      velocity X=288.253 Y=34.677 Z=-86.128
[2023.02.06-20.49.04:674][969]LogTemp: Warning: RampVector X=3.030 Y=0.368 Z=-1.091    delta X=3.125 Y=0.369 Z=-0.555      velocity X=265.932 Y=32.282 Z=-95.744
[2023.02.06-20.49.04:691][970]LogTemp: Warning: RampVector X=3.341 Y=0.406 Z=-1.203    delta X=3.445 Y=0.407 Z=-0.641      velocity X=244.095 Y=29.631 Z=-87.883
[2023.02.06-20.49.04:706][971]LogTemp: Warning: RampVector X=3.870 Y=0.470 Z=-1.393    delta X=3.989 Y=0.473 Z=-0.783      velocity X=221.424 Y=26.536 Z=-60.559
[2023.02.06-20.49.04:718][972]LogTemp: Warning: RampVector X=2.636 Y=0.320 Z=-0.949    delta X=2.715 Y=0.322 Z=-0.569      velocity X=200.752 Y=24.371 Z=-72.279
[2023.02.06-20.49.04:732][973]LogTemp: Warning: RampVector X=2.512 Y=0.305 Z=-0.904    delta X=2.586 Y=0.307 Z=-0.565      velocity X=184.339 Y=22.378 Z=-66.371
[2023.02.06-20.49.04:746][974]LogTemp: Warning: RampVector X=2.316 Y=0.281 Z=-0.834    delta X=2.382 Y=0.284 Z=-0.543      velocity X=172.882 Y=20.656 Z=-43.922
[2023.02.06-20.49.04:759][975]LogTemp: Warning: RampVector X=2.001 Y=0.243 Z=-0.720    delta X=2.056 Y=0.245 Z=-0.487      velocity X=156.033 Y=18.943 Z=-56.181
[2023.02.06-20.49.04:772][976]LogTemp: Warning: RampVector X=1.963 Y=0.238 Z=-0.707    delta X=2.015 Y=0.240 Z=-0.493      velocity X=143.196 Y=17.384 Z=-51.560
[2023.02.06-20.49.04:786][977]LogTemp: Warning: RampVector X=1.744 Y=0.212 Z=-0.628    delta X=1.788 Y=0.214 Z=-0.453      velocity X=131.830 Y=16.005 Z=-47.468
[2023.02.06-20.49.04:798][978]LogTemp: Warning: RampVector X=1.531 Y=0.186 Z=-0.551    delta X=1.568 Y=0.188 Z=-0.409      velocity X=121.892 Y=14.798 Z=-43.891
[2023.02.06-20.49.04:815][979]LogTemp: Warning: RampVector X=1.735 Y=0.211 Z=-0.625    delta X=1.774 Y=0.212 Z=-0.476      velocity X=114.943 Y=13.603 Z=-22.198
[2023.02.06-20.49.04:830][980]LogTemp: Warning: RampVector X=1.659 Y=0.201 Z=-0.597    delta X=1.694 Y=0.203 Z=-0.469      velocity X=99.212 Y=12.045 Z=-35.726
[2023.02.06-20.49.04:845][981]LogTemp: Warning: RampVector X=1.357 Y=0.165 Z=-0.489    delta X=1.383 Y=0.166 Z=-0.395      velocity X=90.263 Y=10.959 Z=-32.505
[2023.02.06-20.49.04:860][982]LogTemp: Warning: RampVector X=1.212 Y=0.147 Z=-0.437    delta X=1.234 Y=0.148 Z=-0.362      velocity X=82.283 Y=9.990 Z=-29.633
[2023.02.06-20.49.04:878][983]LogTemp: Warning: RampVector X=1.170 Y=0.142 Z=-0.422    delta X=1.190 Y=0.143 Z=-0.357      velocity X=74.530 Y=9.049 Z=-26.842
[2023.02.06-20.49.04:892][984]LogTemp: Warning: RampVector X=1.064 Y=0.129 Z=-0.383    delta X=1.080 Y=0.130 Z=-0.332      velocity X=67.478 Y=8.193 Z=-24.304
[2023.02.06-20.49.04:909][985]LogTemp: Warning: RampVector X=1.046 Y=0.127 Z=-0.377    delta X=1.060 Y=0.128 Z=-0.333      velocity X=60.474 Y=7.342 Z=-21.783
[2023.02.06-20.49.04:924][986]LogTemp: Warning: RampVector X=0.846 Y=0.103 Z=-0.305    delta X=0.856 Y=0.103 Z=-0.275      velocity X=54.878 Y=6.663 Z=-19.769
[2023.02.06-20.49.04:939][987]LogTemp: Warning: RampVector X=0.708 Y=0.086 Z=-0.255    delta X=0.715 Y=0.086 Z=-0.234      velocity X=50.239 Y=6.100 Z=-18.100
[2023.02.06-20.49.04:953][988]LogTemp: Warning: RampVector X=0.638 Y=0.077 Z=-0.230    delta X=0.644 Y=0.078 Z=-0.214      velocity X=46.062 Y=5.593 Z=-16.598
[2023.02.06-20.49.04:966][989]LogTemp: Warning: RampVector X=0.599 Y=0.073 Z=-0.216    delta X=0.604 Y=0.073 Z=-0.203      velocity X=42.130 Y=5.115 Z=-15.184
[2023.02.06-20.49.04:981][990]LogTemp: Warning: RampVector X=0.547 Y=0.066 Z=-0.197    delta X=0.550 Y=0.067 Z=-0.188      velocity X=38.542 Y=4.680 Z=-13.894
[2023.02.06-20.49.04:992][991]LogTemp: Warning: RampVector X=0.405 Y=0.049 Z=-0.146    delta X=0.407 Y=0.049 Z=-0.141      velocity X=35.932 Y=4.363 Z=-12.958
[2023.02.06-20.49.05:010][992]LogTemp: Warning: RampVector X=0.521 Y=0.063 Z=-0.188    delta X=0.523 Y=0.063 Z=-0.183      velocity X=32.469 Y=3.943 Z=-11.716
[2023.02.06-20.49.05:028][993]LogTemp: Warning: RampVector X=0.515 Y=0.063 Z=-0.186    delta X=0.517 Y=0.063 Z=-0.183      velocity X=29.005 Y=3.522 Z=-10.472
[2023.02.06-20.49.05:037][994]LogTemp: Warning: RampVector X=0.286 Y=0.035 Z=-0.104    delta X=0.287 Y=0.035 Z=-0.103      velocity X=27.165 Y=3.299 Z=-9.825
[2023.02.06-20.49.05:049][995]LogTemp: Warning: RampVector X=0.315 Y=0.038 Z=-0.115    delta X=0.316 Y=0.038 Z=-0.114      velocity X=25.104 Y=3.049 Z=-9.125
[2023.02.06-20.49.05:061][996]LogTemp: Warning: RampVector X=0.293 Y=0.036 Z=-0.109    delta X=0.294 Y=0.036 Z=-0.107      velocity X=23.177 Y=2.816 Z=-8.478
[2023.02.06-20.49.05:074][997]LogTemp: Warning: RampVector X=0.269 Y=0.033 Z=-0.101    delta X=0.270 Y=0.033 Z=-0.099      velocity X=21.396 Y=2.602 Z=-7.915
[2023.02.06-20.49.05:088][998]LogTemp: Warning: RampVector X=0.285 Y=0.035 Z=-0.108    delta X=0.286 Y=0.035 Z=-0.106      velocity X=19.483 Y=2.371 Z=-7.302
[2023.02.06-20.49.05:101][999]LogTemp: Warning: RampVector X=0.225 Y=0.027 Z=-0.087    delta X=0.226 Y=0.028 Z=-0.084      velocity X=17.987 Y=2.190 Z=-6.830
[2023.02.06-20.49.05:115][  0]LogTemp: Warning: RampVector X=0.229 Y=0.028 Z=-0.089    delta X=0.230 Y=0.028 Z=-0.086      velocity X=16.452 Y=2.005 Z=-6.341
[2023.02.06-20.49.05:129][  1]LogTemp: Warning: RampVector X=0.209 Y=0.026 Z=-0.083    delta X=0.211 Y=0.026 Z=-0.079      velocity X=15.054 Y=1.836 Z=-5.872
[2023.02.06-20.49.05:142][  2]LogTemp: Warning: RampVector X=0.181 Y=0.022 Z=-0.072    delta X=0.182 Y=0.022 Z=-0.069      velocity X=13.849 Y=1.690 Z=-5.471
[2023.02.06-20.49.05:156][  3]LogTemp: Warning: RampVector X=0.178 Y=0.022 Z=-0.072    delta X=0.179 Y=0.022 Z=-0.068      velocity X=12.662 Y=1.547 Z=-5.062
[2023.02.06-20.49.05:167][  4]LogTemp: Warning: RampVector X=0.131 Y=0.016 Z=-0.054    delta X=0.132 Y=0.016 Z=-0.051      velocity X=11.801 Y=1.442 Z=-4.768
[2023.02.06-20.49.05:180][  5]LogTemp: Warning: RampVector X=0.135 Y=0.017 Z=-0.056    delta X=0.136 Y=0.017 Z=-0.053      velocity X=10.906 Y=1.334 Z=-4.453
[2023.02.06-20.49.05:191][  6]LogTemp: Warning: RampVector X=0.120 Y=0.015 Z=-0.050    delta X=0.121 Y=0.015 Z=-0.047      velocity X=10.117 Y=1.238 Z=-4.164
[2023.02.06-20.49.05:207][  7]LogTemp: Warning: RampVector X=0.140 Y=0.017 Z=-0.058    delta X=0.141 Y=0.017 Z=-0.055      velocity X=16.065 Y=1.576 Z=14.124
[2023.02.06-20.49.05:224][  8]LogTemp: Warning: RampVector X=0.134 Y=0.016 Z=-0.056    delta X=0.135 Y=0.016 Z=-0.053      velocity X=8.258 Y=1.012 Z=-3.452
[2023.02.06-20.49.05:245][  9]LogTemp: Warning: RampVector X=0.155 Y=0.019 Z=-0.066    delta X=0.157 Y=0.019 Z=-0.061      velocity X=7.177 Y=0.880 Z=-3.028
[2023.02.06-20.49.05:255][ 10]LogTemp: Warning: RampVector X=0.059 Y=0.007 Z=-0.026    delta X=0.060 Y=0.007 Z=-0.024      velocity X=6.791 Y=0.833 Z=-2.891
[2023.02.06-20.49.05:266][ 11]LogTemp: Warning: RampVector X=0.077 Y=0.009 Z=-0.033    delta X=0.078 Y=0.009 Z=-0.031      velocity X=6.282 Y=0.771 Z=-2.705
[2023.02.06-20.49.05:278][ 12]LogTemp: Warning: RampVector X=0.073 Y=0.009 Z=-0.032    delta X=0.074 Y=0.009 Z=-0.029      velocity X=5.804 Y=0.713 Z=-2.509
[2023.02.06-20.49.05:291][ 13]LogTemp: Warning: RampVector X=0.067 Y=0.008 Z=-0.029    delta X=0.068 Y=0.008 Z=-0.027      velocity X=5.363 Y=0.659 Z=-2.331
[2023.02.06-20.49.05:304][ 14]LogTemp: Warning: RampVector X=0.064 Y=0.008 Z=-0.028    delta X=0.065 Y=0.008 Z=-0.026      velocity X=4.939 Y=0.607 Z=-2.158
[2023.02.06-20.49.05:318][ 15]LogTemp: Warning: RampVector X=0.064 Y=0.008 Z=-0.028    delta X=0.065 Y=0.008 Z=-0.026      velocity X=4.518 Y=0.555 Z=-1.984
[2023.02.06-20.49.05:331][ 16]LogTemp: Warning: RampVector X=0.052 Y=0.006 Z=-0.023    delta X=0.053 Y=0.006 Z=-0.021      velocity X=4.178 Y=0.514 Z=-1.843
[2023.02.06-20.49.05:346][ 17]LogTemp: Warning: RampVector X=0.056 Y=0.007 Z=-0.025    delta X=0.057 Y=0.007 Z=-0.023      velocity X=3.806 Y=0.468 Z=-1.687
[2023.02.06-20.49.05:357][ 18]LogTemp: Warning: RampVector X=0.046 Y=0.006 Z=-0.021    delta X=0.047 Y=0.006 Z=-0.019      velocity X=3.502 Y=0.431 Z=-1.559
[2023.02.06-20.49.05:371][ 19]LogTemp: Warning: RampVector X=0.043 Y=0.005 Z=-0.019    delta X=0.044 Y=0.005 Z=-0.018      velocity X=3.216 Y=0.396 Z=-1.438
[2023.02.06-20.49.05:384][ 20]LogTemp: Warning: RampVector X=0.037 Y=0.005 Z=-0.017    delta X=0.038 Y=0.005 Z=-0.015      velocity X=2.971 Y=0.366 Z=-1.334
[2023.02.06-20.49.05:400][ 21]LogTemp: Warning: RampVector X=0.039 Y=0.005 Z=-0.019    delta X=0.040 Y=0.005 Z=-0.017      velocity X=2.710 Y=0.334 Z=-1.221
[2023.02.06-20.49.05:426][ 21]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.06-20.49.05:426][ 21]LogWorld: BeginTearingDown for /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.02.06-20.49.05:427][ 21]LogWorld: UWorld::CleanupWorld for ThirdPersonMap, bSessionEnded=true, bCleanupResources=true
[2023.02.06-20.49.05:427][ 21]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.06-20.49.05:427][ 21]LogContentBundle: [Container: ThirdPersonMap] Deleting container.
[2023.02.06-20.49.05:434][ 21]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.06-20.49.05:441][ 21]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.06-20.49.05:512][ 21]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.06-20.49.05:512][ 21]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=6
[2023.02.06-20.49.05:515][ 21]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=6
[2023.02.06-20.49.05:528][ 21]LogUObjectHash: Compacting FUObjectHashTables data took   1.95ms
[2023.02.06-20.49.05:586][ 22]LogPlayLevel: Display: Destroying online subsystem :Context_18
[2023.02.06-20.49.06:341][ 75]Cmd: TRANSACTION UNDO
[2023.02.06-20.49.06:342][ 75]LogEditorTransaction: Undo Delete Elements
[2023.02.06-20.49.12:005][347]LogEditorClassViewer: Warning: Class /Script/InteractiveToolsFramework.GizmoActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.02.06-20.49.12:005][347]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewGeometryActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.02.06-20.49.12:005][347]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewMeshActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.02.06-20.49.17:790][347]LogSlate: Window 'Create Blueprint From Selection' being destroyed
[2023.02.06-20.49.44:335][378]LogSlate: Window 'Pick Parent Class' being destroyed
[2023.02.06-20.50.10:125][546]LogSlate: Window 'Pick Parent Class' being destroyed
[2023.02.06-20.50.10:154][546]LogContentBrowser: Deferred new asset file creation: NewBlueprint
[2023.02.06-20.50.10:169][546]LogContentBrowser: Creating deferred item: NewBlueprint
[2023.02.06-20.50.10:196][547]LogContentBrowser: Renaming the item being created (Deferred Item: NewBlueprint).
[2023.02.06-20.50.20:424][168]LogContentBrowser: Attempting asset rename: NewBlueprint -> BP_GravityCharacter
[2023.02.06-20.50.20:458][168]LogContentBrowser: End creating deferred item NewBlueprint
[2023.02.06-20.50.22:341][265]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/ThirdPerson/Blueprints/BP_GravityCharacter.BP_GravityCharacter
[2023.02.06-20.50.22:342][265]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.06-20.50.23:009][265]LogViewport: Scene viewport resized to 1235x636, mode Windowed.
[2023.02.06-20.50.25:380][335]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.06-20.50.25:541][335]LogSavePackage: Moving output files for package: /Game/ThirdPerson/Blueprints/BP_GravityCharacter
[2023.02.06-20.50.25:541][335]LogSavePackage: Moving 'C:/Users/Louis/Dropbox/PC/Documents/GitHub/Settlers-of-Somoria/SettlersOfSomoria/Saved/BP_GravityCharacter01A5E82049A1B62FC21C1FBC3B37BC4A.tmp' to 'C:/Users/Louis/Dropbox/PC/Documents/GitHub/Settlers-of-Somoria/SettlersOfSomoria/Content/ThirdPerson/Blueprints/BP_GravityCharacter.uasset'
[2023.02.06-20.50.25:558][335]LogFileHelpers: InternalPromptForCheckoutAndSave took 177 ms (total: 1.90 sec)
[2023.02.06-20.50.25:570][335]AssetCheck: New page: Asset Save: BP_GravityCharacter
[2023.02.06-20.50.25:570][335]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/ThirdPerson/Blueprints/BP_GravityCharacter.BP_GravityCharacter
[2023.02.06-20.51.11:354][ 99]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.06-20.51.11:381][ 99]LogContentBundle: [Container: ThirdPersonMap] Generating Streaming for 0 Content Bundles.
[2023.02.06-20.51.11:384][ 99]LogWorldPartition: Display: GenerateStreaming started...
[2023.02.06-20.51.11:384][ 99]LogWorldPartition: Display: GetPartitionedActors started...
[2023.02.06-20.51.11:384][ 99]LogWorldPartition: Display: GetPartitionedActors took 7 us (total: 17 ms)
[2023.02.06-20.51.11:385][ 99]LogWorldPartition: Display: GenerateStreaming took 251 us (total: 19 ms)
[2023.02.06-20.51.11:388][ 99]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.06-20.51.11:388][ 99]PIE: New page: PIE session: ThirdPersonMap (Feb 6, 2023, 10:51:11 AM)
[2023.02.06-20.51.11:388][ 99]LogPlayLevel: Creating play world package: /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.02.06-20.51.11:393][ 99]LogPlayLevel: PIE: StaticDuplicateObject took: (0.005077s)
[2023.02.06-20.51.11:394][ 99]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap to /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap (0.005121s)
[2023.02.06-20.51.11:394][ 99]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.06-20.51.11:394][ 99]LogAIModule: Creating AISystem for world ThirdPersonMap
[2023.02.06-20.51.11:395][ 99]LogWorldPartition: ULevel::OnLevelLoaded(ThirdPersonMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.02.06-20.51.11:395][ 99]LogWorldPartition: Display: WorldPartition initialize started...
[2023.02.06-20.51.11:395][ 99]LogWorldPartition: UWorldPartition::Initialize(Asset=ThirdPersonMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.02.06-20.51.11:396][ 99]LogContentBundle: [Container: ThirdPersonMap] Creating new contrainer.
[2023.02.06-20.51.11:396][ 99]LogWorldPartition: Display: WorldPartition initialize took 1 ms (total: 697 ms)
[2023.02.06-20.51.11:396][ 99]LogPlayLevel: PIE: World Init took: (0.002599s)
[2023.02.06-20.51.11:492][ 99]LogUObjectHash: Compacting FUObjectHashTables data took   1.78ms
[2023.02.06-20.51.11:493][ 99]LogAudio: Display: Creating Audio Device:                 Id: 7, Scope: Unique, Realtime: True
[2023.02.06-20.51.11:493][ 99]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.06-20.51.11:493][ 99]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.06-20.51.11:493][ 99]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.06-20.51.11:493][ 99]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.06-20.51.11:493][ 99]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.06-20.51.11:493][ 99]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.06-20.51.11:493][ 99]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.06-20.51.11:493][ 99]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.06-20.51.11:494][ 99]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
